,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
10/10/2022 23:33:56,66.6666641,38.4313736,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.752000034,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36.5,33,30,8.5,23,28,-12,1477.024,0,2.30768919,0.7692337,0.7692337,0,0.78125,0.7692337,0,0.6745815,34,35,35,35,35,34,36,34,36,4606.341,801.1027,801.1027,801.1027,4606.341,4606.341,4606.341,801.1027,15.75815,14.5897312,0.3835921,1.13367808,100.13784,37.6081429,11.8889771,19.7237968,37,10.0189362
10/10/2022 23:34:01,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.896,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8.5,23,28,-12,1465.7981,2.34375,3.90625,0.78125,0,0.78125,0.78125,0.78125,0,1.171875,36,35,35,35,35,35,37,36,37,4606.34033,801.1027,801.1027,801.1027,801.1027,4606.34033,4606.34033,4606.34033,13.7176294,12.5336981,0.391104668,1.1576035,100.13784,37.6017227,11.8869476,19.7258263,37,10.0189362
10/10/2022 23:34:06,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.8,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36.5,33,30,8.5,23,28,-13,1465.7981,0.78125,1.5625,1.5625,0.78125,1.5625,0.78125,0,1.5625,1.07421875,35,34,35,35,35,35,36,34,36,4606.34229,801.103,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,16.7670078,15.5913811,0.392551363,1.12886178,100.137878,37.59828,11.88586,19.7269135,37,10.0189362
10/10/2022 23:34:11,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.016,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36.5,33,30,8.5,23,28,-12,1480.26318,0.78125,0,1.5625,0,0,0,0.78125,0,0.390625,35,36,36,35,36,35,36,35,36,4606.34033,4606.34033,4606.34033,4606.34033,801.102661,4305.927,801.102661,801.102661,16.2796535,15.1179466,0.379974663,1.10977221,100.137833,37.59746,11.885601,19.7271729,37,10.0189362
10/10/2022 23:34:16,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8.5,23,28,-12,1478.64185,1.5625,4.6875,0,0,0.78125,0,0,0.78125,0.9765625,35,34,35,35,35,35,35,34,36,4606.34033,801.102661,801.102661,801.102661,801.102661,801.102661,1201.654,4606.34033,14.6093893,13.4721527,0.376010984,1.13469338,100.137833,37.5859032,11.8819466,19.7308273,37,10.0189362
10/10/2022 23:34:21,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.736000061,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36.5,33,30,8.5,23,28,-12,1478.64185,1.5625,3.90625,1.5625,0.78125,0,0,1.5625,0,1.171875,35,34,36,35,35,35,36,35,36,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,15.9785738,14.8210363,0.377898753,1.145956,100.137833,37.5829964,11.8810272,19.7317467,37,10.0189362
10/10/2022 23:34:26,67.84314,40,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36.5,33,30,8.5,23,28,-12,1472.19189,0,1.5625,0,0,0,0.78125,0,0.78125,0.390625,35,35,35,35,35,35,36,35,36,4606.33643,4606.33643,4606.33643,801.102,4606.33643,4606.33643,801.102,4606.33643,17.9210052,16.7202511,0.387669325,1.16661739,100.137749,37.5938568,11.88446,19.7283134,37,10.0189362
10/10/2022 23:34:31,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.992000043,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8.5,23,28,-13,1477.024,0,3.125,2.35614777,0.78125,0.793647766,1.58730149,0,1.5625,1.27573013,35,34,35,35,34,35,35,34,35,4606.3457,4606.3457,4606.3457,4305.93164,4606.3457,4606.3457,4305.93164,4305.93164,14.3384676,13.1832771,0.3771218,1.12877309,100.137947,37.5904655,11.8833885,19.7293854,37,10.0189362
10/10/2022 23:34:36,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.064,1.672,3.456,3.37600017,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8.5,23,28,-12,1477.024,3.125,7.03125,0.78125,0,0,0,0,2.34375,1.66015625,36,36,37,35,36,37,37,35,37,801.1033,801.1033,801.1033,801.1033,801.1033,4606.34375,801.1033,801.1033,13.1004648,11.9383392,0.3750047,1.14302218,100.137909,37.5952644,11.8849068,19.7278671,37,10.0189362
10/10/2022 23:34:41,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.856000066,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8.5,23,28,-12,1485.14856,2.34375,3.125,1.5625,0,0,0,0,0,0.87890625,36,35,36,35,36,36,36,36,36,4606.341,4606.341,4305.92725,3404.68677,4005.51367,4606.341,801.1027,4606.341,14.0823565,12.921176,0.374148726,1.13275909,100.13784,37.61279,11.8904457,19.7223282,37,10.0189362
10/10/2022 23:34:46,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,36.5,33,30,8.5,23,28,-12,1493.36279,0.78125,1.5625,1.5625,0,0.78125,0,1.5625,0,0.78125,35,35,36,35,35,35,36,34,36,4606.33643,4606.33643,4305.92334,4606.33643,4305.92334,4606.33643,4606.33643,801.102,17.06047,15.8726873,0.3910972,1.1398865,100.137749,37.59447,11.884655,19.7281189,37,10.0189362
10/10/2022 23:34:51,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,36,33,30,8,23,28,-12,1490.06628,0,2.34375,0,0,0,0,0.793647766,1.5625,0.5874872,36,35,37,35,35,35,37,36,37,4606.34326,4305.92969,801.1032,801.1032,801.1032,1602.20642,2803.86133,4606.34326,14.301116,13.1343136,0.378429,1.15719473,100.1379,37.602314,11.8871346,19.72564,37,10.018959
10/10/2022 23:34:56,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.792000055,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8.5,23,28,-12,1468.988,2.34375,2.34375,0,2.31971145,0,0.78125,0,0,0.9735584,35,34,36,35,35,36,36,35,37,4606.34033,4606.34033,801.102661,4606.34033,4606.34033,3404.68628,4606.34033,4305.927,13.3217268,12.1616459,0.37781468,1.12275279,100.137833,37.59103,11.8835678,19.7292061,37,10.018959
10/10/2022 23:35:01,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.92,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36,33,30,8,23,28,-12,1467.39136,0.78125,2.34375,0.78125,0,1.5625,0.78125,0,0,0.78125,35,34,36,35,34,35,36,35,37,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,13.54713,12.4078388,0.371608138,1.15638053,100.137833,37.5780945,11.8794785,19.7332954,37,10.018959
10/10/2022 23:35:06,67.84314,39.6078453,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.896,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,36.5,33,30,8.5,23,28,-13,1483.51648,1.5625,6.25,0.78125,1.5625,0,0,0.78125,0,1.3671875,36,35,36,36,35,36,36,35,36,4606.337,4606.337,4606.337,801.102051,801.102051,4606.337,4606.337,4606.337,18.3412228,17.1901855,0.38118282,1.16890335,100.137756,37.60608,11.8883247,19.72445,37,10.018959
10/10/2022 23:35:11,80.78432,54.11765,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.192,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48,34,30,8.5,23,28,-12,1831.75037,0,10.9375,0.78125,2.34375,0,21.875,5.46875,0.78125,5.2734375,41,39,41,39,40,41,47,39,47,4606.338,4606.338,4606.338,4606.338,4606.338,4606.338,4606.338,4606.338,41.47007,40.1934052,0.4224587,1.62970185,100.137787,37.87025,11.9718361,19.6409378,37,10.018959
10/10/2022 23:35:16,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.056,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40.5,34,30,8.5,23,28,-12,1528.87878,1.5625,7.03125,3.125,0,0.78125,0.78125,0.78125,0.78125,1.85546875,38,37,38,37,37,38,38,37,39,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,31.1409664,29.9181881,0.403882951,1.33595312,100.13784,37.8891945,11.9778252,19.6349487,37,10.018959
10/10/2022 23:35:21,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.728000045,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,41,34,30,8.5,23,28,-13,1668.72681,0.78125,2.34375,0.78125,0.78125,0,0.78125,0,2.34375,0.9765625,37,37,38,37,37,38,38,37,38,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,23.33928,22.1024857,0.396061152,1.25485945,100.137764,37.9413452,11.9943123,19.6184616,37,10.0190353
10/10/2022 23:35:26,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.792000055,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39.5,34,30,8,23,28,-12,1575.26257,2.34375,7.03125,0,0.78125,0.78125,1.5625,0,0,1.5625,37,36,38,37,37,38,38,37,39,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4305.927,4606.34033,4606.34033,19.80681,18.6193123,0.3927782,1.232582,100.137833,37.92904,11.9904213,19.6223526,37,10.0190353
10/10/2022 23:35:31,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.808,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39.5,34,30,8.5,23,28,-12,1586.369,1.5625,4.6875,1.5625,0,0,1.5625,0,0.78125,1.26953125,39,37,39,38,38,39,39,37,39,4606.341,4606.341,4305.92725,4606.341,4606.341,801.1028,801.1028,2002.75684,23.41793,22.1779385,0.395001084,1.2294116,100.137848,37.9260254,11.9894676,19.6233063,37,10.0190353
10/10/2022 23:35:36,72.15686,44.705883,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,41.5,34,30,8.5,23,28,-13,1558.89148,2.34375,11.71875,0,0.78125,0,0,0.7692337,0,1.951623,38,37,38,37,38,38,38,37,38,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,801.1028,4606.34131,25.1387062,23.9796219,0.390569627,1.26654255,100.137848,37.9277458,11.9900131,19.62276,37,10.0190353
10/10/2022 23:35:41,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.688,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39.5,34,30,8.5,23,28,-12,1580.79626,0.78125,3.90625,0.7692337,0,0,0,2.34375,0.78125,1.07271671,38,37,38,38,38,38,38,37,38,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,24.16938,22.97765,0.3965265,1.280372,100.137825,37.931633,11.9912415,19.6215324,37,10.0190353
10/10/2022 23:35:46,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40.5,34,30,8,23,28,-13,1582.64941,2.30768919,2.30768919,1.53846145,1.53846145,0,1.53846145,1.53846145,0,1.346159,38,37,38,38,37,37,38,37,39,4606.336,4606.336,4606.336,4606.336,4606.336,4606.336,4606.336,4606.336,23.5254726,22.32511,0.40183863,1.25128269,100.137741,37.9194336,11.9873848,19.62539,37,10.0190353
10/10/2022 23:35:51,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.968000054,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39,34,30,8.5,23,28,-12,1578.94739,2.34375,3.955853,3.90625,0,0,0,0,1.5625,1.47104263,38,36,38,37,37,38,38,37,39,801.102,4606.33643,4606.33643,4606.33643,4606.33643,4606.33643,4606.33643,801.102,18.9171562,17.7401619,0.3768021,1.228913,100.137749,37.95592,11.99892,19.6138535,37,10.0188065
10/10/2022 23:35:56,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40,34,30,8.5,23,28,-13,1571.59485,1.5625,2.34375,2.34375,0,0,3.125,1.5625,0,1.3671875,40,40,40,39,41,42,40,39,42,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,4606.345,25.9637871,24.74886,0.4006361,1.30919087,100.137939,37.95632,11.9990463,19.6137276,37,10.0188065
10/10/2022 23:36:01,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.776,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40,35,30,8.5,23,28,-12,1607.14282,0,2.34375,3.90625,0,0,2.34375,1.5625,0.78125,1.3671875,39,38,40,38,39,39,39,38,40,4606.34131,801.102844,4606.34131,4606.34131,801.102844,1201.6543,2002.75708,801.102844,19.554369,18.3764286,0.3897784,1.20460439,100.137856,37.9490356,11.9967422,19.6160316,37,10.0188065
10/10/2022 23:36:06,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.664000034,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,41.5,35,30,8.5,23,28,-12,1614.83252,0,1.5625,0,0,0,0.78125,1.5625,0,0.48828125,38,37,39,38,38,38,39,38,40,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,26.4607544,25.2491932,0.406602025,1.27665281,100.1378,37.94411,11.9951859,19.617588,37,10.0188065
10/10/2022 23:36:11,72.15686,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.08,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40.5,35,30,8.5,23,28,-12,1689.612,0,3.125,2.34375,0.78125,3.125,0,0.78125,0.78125,1.3671875,40,38,39,39,39,39,40,38,40,4606.338,4606.338,4606.338,801.102234,801.102234,801.102234,1201.65332,4606.338,20.5347843,19.3781548,0.39212656,1.26016593,100.137779,38.01072,12.016243,19.59653,37,10.0188065
10/10/2022 23:36:16,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40,35,30,8.5,23,28,-12,1612.9032,3.90625,5.46875,0.78125,0,0.793647766,1.58730149,0,2.38095522,1.86476707,39,39,42,39,43,38,39,38,43,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,801.102844,801.102844,801.102844,20.5874882,19.3969574,0.391325772,1.23025763,100.137856,38.0743141,12.0363464,19.5764275,37,10.0188065
10/10/2022 23:36:20,72.94118,45.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.69600004,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40.5,35,30,8.5,23,28,-12,1662.56152,2.34375,3.125,0,0,0,0,0.78125,0,0.78125,38,38,39,38,39,38,38,37,39,4606.34,4606.34,4606.34,801.1026,801.1026,4606.34,4606.34,4606.34,20.8860722,19.6201363,0.405852377,1.21134067,100.137825,38.1511078,12.0606232,19.55215,37,10.0188828
10/10/2022 23:36:26,74.90196,47.45098,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.144,1.672,3.456,3.37600017,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,43,35,30,8.5,23,28,-12,1685.39331,2.34375,3.90625,0,0.78125,0,0,0.78125,0,0.9765625,41,40,43,40,42,42,42,40,43,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,801.1028,4606.341,28.2594147,27.0266,0.410857856,1.31898129,100.137848,38.2899,12.1045,19.5082741,37,10.0188828
10/10/2022 23:36:31,75.68628,48.6274529,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.744,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,43,35,30,8.5,23,28,-12,1721.93872,2.34375,4.6875,0,0.78125,1.5625,5.46875,0,1.5625,2.05078125,41,40,42,40,40,40,41,40,42,4606.34668,4606.34668,801.10376,4606.34668,4606.34668,4606.34668,4606.34668,4606.34668,28.4843674,27.2843266,0.418408245,1.30554938,100.13797,38.28616,12.1033173,19.5094566,37,10.0188828
10/10/2022 23:36:36,77.2549057,50.19608,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.016,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,44,35,30,8.5,23,28,-12,1708.86072,0.78125,3.125,2.34375,10.9375,0,0.78125,0,0,2.24609375,41,40,41,40,41,41,41,39,41,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,30.6881618,29.4674854,0.41527015,1.30913317,100.137833,38.41717,12.1447334,19.46804,37,10.0188828
10/10/2022 23:36:41,72.15686,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,40.5,35,30,8.5,23,28,-12,1626.506,2.34375,0,1.5625,0,0,0,0,0,0.48828125,40,39,41,39,39,40,41,39,41,4606.341,4606.341,4305.92725,4606.341,4305.92725,4606.341,4606.341,4606.341,21.5483627,20.33861,0.4059232,1.17768741,100.13784,38.43963,12.1518326,19.4609413,37,10.0188828
10/10/2022 23:36:46,79.21569,52.54902,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2240001,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,44.5,35,30,8.5,23,28,-12,1698.11316,2.34375,9.375,4.639423,5.46875,0.78125,0.78125,1.5625,0.793647766,3.21819782,42,40,42,40,41,41,42,40,42,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,801.1028,4606.341,32.0811462,30.82685,0.4183403,1.38004,100.137848,38.3704453,12.1299629,19.482811,37,10.0188828
10/10/2022 23:36:51,72.94118,45.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.056,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,41,35,30,8.5,23,28,-12,1609.05835,2.34375,1.5625,1.5625,0.78125,3.125,1.5625,0,0.78125,1.46484375,40,39,40,39,39,40,41,38,41,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,25.1876469,23.9565411,0.425655067,1.22251737,100.137924,38.4268723,12.1478,19.4649734,37,10.0189362
10/10/2022 23:36:56,71.76471,44.3137245,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.792000055,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40.5,35,30,8.5,23,28,-12,1601.42346,0,1.5625,0,0,0,0,0,0,0.1953125,39,38,39,38,38,39,39,38,39,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,21.43692,20.2358627,0.41707468,1.136705,100.137756,38.3778343,12.1322975,19.4804764,37,10.0189362
10/10/2022 23:37:01,72.94118,45.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.712,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,43,35,30,8.5,23,28,-12,1601.42346,0.78125,6.287205,6.27480125,0,0,0,0.78125,0,1.7655611,39,38,39,39,38,38,40,38,40,4606.34326,4606.34326,4606.34326,801.103149,801.103149,801.103149,801.103149,801.103149,22.8661938,21.6722813,0.402132452,1.21826816,100.137894,38.3553658,12.1251945,19.48758,37,10.0189362
10/10/2022 23:37:06,71.37255,43.92157,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,42.5,35,30,8.5,23,28,-12,1569.76746,0,3.90625,2.34375,0.78125,0,0,0,0,0.87890625,40,38,39,39,38,39,39,38,40,4606.341,4606.341,801.1027,4606.341,4606.341,4606.341,4606.341,4305.92725,21.809063,20.6099167,0.412437171,1.20924115,100.13784,38.3017654,12.10825,19.5045242,37,10.0189362
10/10/2022 23:37:11,70.98039,43.1372566,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,39.5,35,30,8.5,23,28,-12,1577.10278,1.5625,4.6875,2.34375,0,0,0,0,0,1.07421875,40,39,40,39,40,39,40,39,40,4606.34131,4305.92773,4305.92773,4606.34131,3705.10059,4606.34131,4606.34131,4606.34131,16.4300671,15.259038,0.384704143,1.153017,100.137856,38.20862,12.078804,19.53397,37,10.0189362
10/10/2022 23:37:16,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.84800005,1.672,3.47200012,3.37600017,0.992000043,1.056,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,40,35,30,8.5,23,28,-12,1580.79626,2.34375,3.125,0,0,1.5625,0,0,0.78125,0.9765625,47,39,41,39,40,40,40,39,47,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,21.58249,20.41173,0.387369543,1.28231406,100.137833,38.1122246,12.0483322,19.5644417,37,10.0189362
10/10/2022 23:37:21,69.8039246,41.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.656,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.68000007,39,35,30,8,23,28,-12,1564.31055,0.78125,1.5625,0,0.78125,0.78125,0,0,0.78125,0.5859375,40,40,42,39,41,43,40,40,43,4606.339,4606.339,801.1025,4606.339,4606.339,4606.339,801.1025,4606.339,19.7043381,18.4894447,0.400259465,1.16628277,100.13781,38.14028,12.0572014,19.5555725,37,10.0189362
