,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space","Used Space"
10/23/2022 14:48:09,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.11200011,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49,45,35,8,23,28,-12,1901.40845,3.90625,0,0,0,0,0,0,0,0.48828125,48,48,48,47,48,49,49,47,49,4706.47754,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,21.0380058,20.1013012,0,0.716565967,100.137817,53.15226,16.9399376,14.9306488,45,46,2,0,0,16,0.006,0,1,0,42,14.1674576,69.5826645
10/23/2022 14:48:14,89.4117661,62.7451,64.70589,64.70589,30.19608,30.19608,64.70589,1.2,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,66.5,45,35,8.5,23,28,-12,1882.84521,4.615384,3.90625,45.3125,0,0.78125,0,0,0,6.82692528,52,51,67,50,51,50,51,49,67,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,43.096508,42.1994743,0,1.02259612,100.137817,53.3724976,17.010128,14.8604584,45,46,2,0,0,16,0.006,0,1,0,42,14.1674576,69.5826645
10/23/2022 14:48:19,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49.5,45,35,8,23,28,-12,1950.86707,6.25,0,0,0,0,0.78125,0,0,0.87890625,49,48,49,48,49,49,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,22.7188683,21.7735233,0,0.746221662,100.137817,53.6222839,17.0897369,14.7808495,46,46,2,0,0,16,0.006,0,1,0,42,14.1674576,69.5826645
10/23/2022 14:48:24,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,1.072,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49.5,45,35,8,23,28,-12,1896.06738,0.78125,0,0,0,0,0,0,0,0.09765625,48,48,49,48,48,48,48,47,49,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,21.98027,21.0377121,0,0.7284993,100.137825,53.64813,17.0979729,14.7726135,46,46,2,0,0,16,0.006,0,1,0,42,14.1674957,69.5826645
10/23/2022 14:48:29,81.9607849,55.294117,64.70589,64.70589,30.19608,30.19608,64.70589,1.072,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,45,35,8,23,28,-12,1896.06738,1.5625,0,0,0,3.955853,0,0,0,0.689792633,48,48,48,49,48,48,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.2119789,22.2375641,0,0.7983663,100.137825,53.63155,17.09269,14.7778969,45,46,2,0,0,16,0.006,0,1,0,42,14.1674957,69.5826645
10/23/2022 14:48:34,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,0.880000055,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49,45,35,8,23,28,-12,1901.40845,0,0,0,0,0,0,0,0,0,48,48,48,47,48,48,48,47,48,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,21.6789284,20.7592659,0,0.7322813,100.137825,53.6427536,17.09626,14.7743263,45,46,2,0,0,16,0.006,0,1,0,42,14.1674957,69.5826645
10/23/2022 14:48:39,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.0480001,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49,45,35,8.5,23,28,-12,1885.47485,3.125,0.78125,0,3.076923,0,0,0,0.78125,0.970554352,48,48,49,47,47,48,48,47,49,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,21.2562065,20.32299,0,0.7173042,100.137825,53.6347961,17.0937233,14.7768631,45,46,2,0,0,16,0.006,0,1,0,42,14.1674957,69.5826645
10/23/2022 14:48:44,81.1764755,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,1.064,1.672,3.456,3.36000013,0.992000043,1.056,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49,45,35,8,23,28,-12,1890.75635,3.125,3.125,0,0,3.8461566,0,0,0,1.26202106,48,48,49,47,48,48,48,47,49,4706.47754,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.2022457,22.2269726,0,0.801563859,100.137817,53.6316338,17.0927162,14.77787,45,46,2,0,0,16,0.006,0,1,0,42,14.1674957,69.5826645
10/23/2022 14:48:49,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,1.184,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,45,35,8,23,28,-12,1877.60779,2.34375,0,0,0,0,0,0,3.076923,0.6775856,48,48,48,48,47,49,49,48,51,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.538166,22.5979462,0,0.7587497,100.137817,53.61124,17.086216,14.78437,46,46,2,0,0,16,0.006,0,1,0,42,14.1674957,69.5826645
10/23/2022 14:48:54,91.37255,65.4902,64.70589,64.70589,30.19608,30.19608,64.70589,0.952,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,54,45,35,8,23,28,-12,2265.10059,5.46875,1.5625,6.25,0.78125,1.5625,4.6875,0,2.38095522,2.83668041,49,49,49,49,49,49,49,48,50,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,34.1358948,33.1679573,0,0.9337523,100.137817,54.00509,17.2117386,14.6588478,45,46,2,0,0,16,0.006,0,1,0,42,14.16732,69.5826645
10/23/2022 14:48:59,81.9607849,55.6862755,64.70589,64.70589,30.19608,30.19608,64.70589,1.16000009,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,45,35,8,23,28,-12,1920.34143,4.639423,3.125,0,0,0.78125,0,0,0,1.0682106,49,49,49,48,48,49,49,48,49,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,24.9745064,23.9874134,0,0.836151242,100.137817,54.0266571,17.2186127,14.6519737,45,46,2,0,0,16,0.006,0,1,0,42,14.16732,69.5826645
10/23/2022 14:49:04,81.9607849,55.294117,64.70589,64.70589,30.19608,30.19608,64.70589,0.9760001,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,45,35,8,23,28,-12,1901.40845,0,0,0.78125,0,0,0,0,3.125,0.48828125,48,48,49,48,48,48,48,47,49,4706.47754,4706.47754,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.10672,22.1656,0,0.74934274,100.137817,54.0277824,17.2189713,14.6516151,46,46,2,0,0,16,0.006,0,1,0,42,14.16732,69.5826645
10/23/2022 14:49:09,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,0.856000066,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,45,35,8,23,28,-12,1909.47668,4.6875,0,0,0,0,0,0.78125,2.38095522,0.981211662,48,48,49,48,48,48,48,47,49,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,22.1092186,21.1543121,0,0.732821047,100.137833,54.013134,17.2143021,14.6562843,46,46,2,0,0,16,0.006,0,1,0,42,14.16732,69.5826645
10/23/2022 14:49:14,81.9607849,55.294117,64.70589,64.70589,30.19608,30.19608,64.70589,0.84800005,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,45,35,8,23,28,-12,1888.11194,2.34375,3.90625,3.90625,0,0,0,0.7692337,0,1.36568546,49,48,48,47,48,49,48,48,49,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,23.7385883,22.77913,0,0.813235641,100.137817,54.01173,17.2138557,14.6567307,46,46,2,0,0,16,0.006,0,1,0,42,14.16732,69.5826645
10/23/2022 14:49:19,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,0.728000045,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49.5,45,35,8,23,28,-12,1890.75635,2.30768919,3.076923,0,0,0,0,0,0,0.6730795,48,48,48,48,47,48,49,48,49,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,22.947197,22.0087013,0,0.7634084,100.13781,54.024,17.2177658,14.6528206,46,46,2,0,0,16,0.006,0,1,0,42,14.16732,69.5826645
10/23/2022 14:49:24,82.7451,56.47059,64.70589,64.70589,30.19608,30.19608,64.70589,0.952,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,51,45,35,8,23,28,-12,1885.47485,3.076923,1.53846145,0,0,0,0.7692337,0,2.30768919,0.9615421,48,48,48,48,48,48,49,47,49,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,25.399395,24.4541779,0,0.795739233,100.137825,54.0110741,17.2136459,14.65694,46,46,2,0,0,16,0.006,0,1,0,42,14.1673889,69.5826645
10/23/2022 14:49:29,82.35294,55.6862755,64.70589,64.70589,30.19608,30.19608,64.70589,1.15200007,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,52.5,45,35,8.5,23,28,-12,1880.2229,4.6875,3.90625,3.90625,0.78125,0,0,0,0,1.66015625,48,48,49,47,48,49,50,47,50,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,25.73645,24.7925243,0,0.846616149,100.137833,53.9807777,17.20399,14.6665955,46,46,2,0,0,18,0.006,0,1,0,42,14.1673889,69.5826645
10/23/2022 14:49:34,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.21600008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49.5,44,35,8,23,28,-12,1862.069,5.46875,0,0.78125,0,0.78125,0.78125,0,0,0.9765625,48,48,48,47,48,48,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.6012688,22.6830578,0,0.7838051,100.137817,53.9812126,17.2041283,14.6664581,46,46,2,0,0,24,0.006,0,1,0,42,14.1673889,69.5826645
10/23/2022 14:49:39,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.056,1.672,3.47200012,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,44,35,8,23,28,-12,1901.40845,6.25,0,0.78125,0,0,0,0,0,0.87890625,48,48,49,47,48,49,49,48,50,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,22.4342442,21.49957,0,0.739165068,100.1378,54.0108681,17.2135811,14.6570053,45,46,2,0,0,16,0.006,0,1,0,42,14.1673889,69.5826645
10/23/2022 14:49:44,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,1.04000008,1.672,3.47200012,3.36000013,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,44,35,8,23,28,-12,1872.39941,7.03125,0,3.90625,0,0,0,0,0.78125,1.46484375,48,48,48,48,48,48,49,47,49,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,22.7367649,21.7667351,0,0.7699728,100.13781,53.9953842,17.2086449,14.6619415,45,46,2,0,0,16,0.006,0,1,0,42,14.1673889,69.5826645
10/23/2022 14:49:49,82.7451,56.078434,64.70589,64.70589,30.19608,30.19608,64.70589,1.23200011,1.672,3.47200012,3.36000013,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,35,8,22,28,-12,1872.39941,4.66346169,1.5625,3.125,0.78125,1.5625,0,0,0.78125,1.55949593,52,51,61,51,51,50,50,50,61,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,38.7507172,37.77861,0,1.05608094,100.13781,54.11107,17.2455139,14.6250725,45,46,2,0,0,16,0.006,0,1,0,42,14.1673889,69.5826645
10/23/2022 14:49:54,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.824000061,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49,44,35,8,23,28,-12,1959.36145,4.6875,0,0,0,0,0,0,0,0.5859375,48,48,49,48,48,48,50,47,50,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,23.5580349,22.6323547,0,0.767700136,100.137817,54.23284,17.2843246,14.5862617,45,46,2,0,0,16,0.006,0,1,0,42,14.1674118,69.5826645
10/23/2022 14:49:59,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,0.76000005,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49,44,35,8,23,28,-12,1872.39941,2.34375,3.125,0.78125,0,0,0,0,0,0.78125,47,47,48,48,47,48,48,47,48,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,22.8707256,21.9151688,0,0.7820139,100.137817,54.2297058,17.2833252,14.5872612,46,46,2,0,0,16,0.006,0,1,0,42,14.1674118,69.5826645
10/23/2022 14:50:04,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.11200011,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1909.47668,1.5625,0,0,0,0,0,0,0,0.1953125,48,48,48,47,48,48,49,48,49,4706.47656,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,4606.339,23.0508671,22.104023,0,0.7819157,100.1378,54.1706619,17.2645073,14.6060791,46,46,2,0,0,16,0.006,0,1,0,42,14.1674118,69.5826645
10/23/2022 14:50:09,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.0480001,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1862.069,2.34375,0,0,0,0,0,0,0,0.29296875,47,48,48,47,48,48,49,48,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,21.9119377,20.9786949,0,0.7321785,100.137825,54.1776161,17.2667236,14.6038628,46,46,2,0,0,22,0.006,0,1,0,42,14.1674118,69.5826645
10/23/2022 14:50:14,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.784000039,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,48.5,44,35,8,23,28,-12,1856.94641,4.6875,3.125,0,0.78125,0,0.78125,0,0.78125,1.26953125,48,48,48,48,48,48,49,48,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,22.0372162,21.07925,0,0.7527912,100.137825,54.1581268,17.2605133,14.6100731,46,46,2,0,0,16,0.006,0,1,0,42,14.1674118,69.5826645
10/23/2022 14:50:19,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.832,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1869.80615,3.93145084,0,0,0,0,0,0,0,0.491428375,47,47,48,47,47,48,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,22.7631283,21.8128529,0,0.7979278,100.137825,54.14755,17.2571411,14.6134453,45,46,2,0,0,18,0.006,0,1,0,42,14.1674118,69.5826645
10/23/2022 14:50:24,80,53.3333359,64.70589,64.70589,30.19608,30.19608,64.70589,1.056,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49,44,35,8.5,23,28,-12,1872.39941,1.53846145,0,0,0,0,0,0.78125,0,0.289964676,48,48,48,47,48,49,59,48,59,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.1519928,22.20162,0,0.765324354,100.137817,54.1559258,17.2598114,14.610775,45,46,2,0,0,16,0.006,0,1,0,42,14.1674881,69.5826645
10/23/2022 14:50:29,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.752000034,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1875,4.813504,0,0,0,0,0,0,0,0.601685047,47,47,47,48,47,48,49,47,49,4606.34,4606.34,4606.34,4706.47754,4606.34,4606.34,4606.34,4606.34,21.4614925,20.53108,0,0.7239054,100.137817,54.1537247,17.25911,14.6114769,46,46,2,0,0,16,0.006,0,1,0,42,14.1674881,69.5826645
10/23/2022 14:50:34,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.992000043,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1882.84521,3.125,0,0,0,0,0,0,0,0.390625,47,47,47,47,47,48,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.0838661,22.1260815,0,0.80929327,100.137817,54.14056,17.2549133,14.6156731,45,46,2,0,0,16,0.006,0,1,0,42,14.1674881,69.5826645
10/23/2022 14:50:39,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.056,1.672,3.456,3.36000013,0.992000043,1.056,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1877.60779,1.5625,0.78125,0,0,0,0,0,0,0.29296875,48,47,49,48,47,48,49,47,49,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,21.3685265,20.4231987,0,0.7240433,100.137817,54.15728,17.2602425,14.6103439,46,46,2,0,0,16,0.006,0,1,0,42,14.1674881,69.5826645
10/23/2022 14:50:44,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.92,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,48.5,44,35,8,23,28,-12,1901.40845,5.4086566,0,0,0,0,0,0,0,0.676083565,47,48,48,47,47,49,49,48,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,20.988348,20.0193481,0,0.7217379,100.137817,54.1556168,17.2597122,14.6108742,46,46,2,0,0,16,0.006,0,1,0,42,14.1674881,69.5826645
10/23/2022 14:50:49,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.136,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,48.5,44,35,8,23,28,-12,1882.84521,3.125,0,0,0,0.78125,0,0,0,0.48828125,47,47,47,47,47,48,48,48,48,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,22.6348743,21.6995087,0,0.795839846,100.137825,54.1246376,17.24984,14.6207466,45,46,2,0,0,16,0.006,0,1,0,42,14.1674881,69.5826645
10/23/2022 14:50:54,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,0.92,1.672,3.47200012,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48,44,35,8,23,28,-12,1869.80615,3.125,0,0,0.78125,0,0,0,0,0.48828125,48,48,47,47,47,47,48,47,48,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,21.57538,20.67181,0,0.7309445,100.137825,54.12471,17.2498627,14.6207237,46,46,2,0,0,16,0.006,0,1,0,41,14.1675034,69.5826645
10/23/2022 14:50:59,80.78432,54.11765,64.70589,64.70589,30.19608,30.19608,64.70589,0.992000043,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48.5,44,35,8,23,28,-12,1893.40808,2.34375,3.125,0.78125,0.78125,0,0,0,0,0.87890625,48,47,48,47,48,47,48,47,48,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,21.9970188,21.0280743,0,0.744852,100.137817,54.11972,17.2482719,14.6223145,46,46,2,0,0,16,0.006,0,1,0,41,14.1675034,69.5826645
10/23/2022 14:51:04,81.1764755,54.5098038,64.70589,64.70589,30.19608,30.19608,64.70589,1.192,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,44,35,8.5,23,28,-12,1893.40808,3.8461566,1.5625,0,0,0.78125,0,0,0,0.7737398,48,47,47,47,47,48,48,47,48,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,23.9510479,23.0083542,0,0.8280208,100.137833,54.12732,17.2506943,14.6198921,45,46,2,0,0,16,0.006,0,1,0,41,14.1675034,69.5826645
10/23/2022 14:51:09,87.05882,61.9607849,64.70589,64.70589,30.19608,30.19608,64.70589,1.192,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,44,35,8,22,28,-12,2102.80371,3.125,2.34375,0.78125,1.5625,0,0,0,0,0.9765625,48,48,49,48,48,49,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,22.4484711,21.4924088,0,0.7729371,100.137825,54.1892471,17.2704315,14.6001549,45,46,2,0,0,16,0.006,0,1,0,41,14.1675034,69.5826645
10/23/2022 14:51:14,81.56863,54.9019623,64.70589,64.70589,30.19608,30.19608,64.70589,0.864,1.672,3.47200012,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,44,35,8,23,28,-12,1896.06738,7.8125,0,0,0,0,0.78125,0,0,1.07421875,48,48,48,47,48,48,49,48,49,4706.47754,4606.34,4706.47754,4606.34,4606.34,4606.34,4606.34,4606.34,22.3996048,21.4433289,0,0.7488472,100.137825,54.12817,17.2509651,14.6196213,45,46,2,0,0,16,0.006,0,1,0,41,14.1675034,69.5826645
10/23/2022 14:51:19,79.60784,52.9411774,64.70589,64.70589,30.19608,30.19608,64.70589,1.0480001,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49,44,35,8,23,28,-12,1931.33044,2.34375,0,0,0,0,0,0,0,0.29296875,48,48,48,47,48,48,49,47,49,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,23.253727,22.3069687,0,0.8051158,100.137825,54.143837,17.2559586,14.6146278,46,46,2,0,0,16,0.006,0,1,0,41,14.1675034,69.5826645
